date,Bike,Trip Duration,Gender,year,month,day,age,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT06,WT08,Male,Female,Unknown
2016-01-20,366,430.5929,0.2022,2016.0,1.0,20.0,39.6175,5.59,0.0,0.0,0.0,32.0,37.0,27.0,310.0,290.0,14.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,292,74.0,0.0
2016-01-21,344,400.4942,0.2151,2016.0,1.0,21.0,40.343,6.04,0.0,0.0,0.0,31.0,36.0,26.0,310.0,10.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,270,74.0,0.0
2016-01-22,292,658.2397,0.1884,2016.0,1.0,22.0,39.7603,6.49,0.01,0.2,0.0,25.5,30.0,21.0,50.0,30.0,16.1,21.9,0.0,0.0,0.0,0.0,0.0,1.0,237,55.0,0.0
2016-01-27,93,561.0215,0.086,2016.0,1.0,27.0,39.6237,6.71,0.0,0.0,9.1,40.5,47.0,34.0,290.0,320.0,15.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,85,8.0,0.0
2016-01-28,203,950.3547,0.1379,2016.0,1.0,28.0,40.2512,4.47,0.0,0.0,5.9,37.0,42.0,32.0,250.0,260.0,14.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,175,28.0,0.0
2016-01-29,224,448.7768,0.1652,2016.0,1.0,29.0,40.0714,7.83,0.0,0.0,5.9,35.5,41.0,30.0,310.0,320.0,17.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,187,37.0,0.0
2016-01-30,141,460.0922,0.2057,2016.0,1.0,30.0,37.2837,6.93,0.0,0.0,5.9,33.5,39.0,28.0,240.0,250.0,16.1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,112,29.0,0.0
2016-01-31,184,634.0435,0.2554,2016.0,1.0,31.0,39.8804,5.14,0.0,0.0,3.9,46.0,56.0,36.0,250.0,240.0,14.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,137,47.0,0.0
2016-02-01,346,511.4133,0.237,2016.0,2.0,1.0,39.5202,5.82,0.01,0.0,2.0,51.5,59.0,44.0,250.0,260.0,14.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,264,82.0,0.0
2016-02-02,403,420.2804,0.2432,2016.0,2.0,2.0,39.9256,3.58,0.0,0.0,0.0,44.0,50.0,38.0,170.0,20.0,12.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,305,98.0,0.0
2016-02-03,261,577.5326,0.1494,2016.0,2.0,3.0,40.5709,6.49,0.73,0.0,0.0,50.5,59.0,42.0,180.0,170.0,18.1,30.0,1.0,0.0,0.0,0.0,0.0,0.0,222,39.0,0.0
2016-02-04,370,442.3162,0.2432,2016.0,2.0,4.0,39.3,5.82,0.0,0.0,0.0,51.5,59.0,44.0,20.0,20.0,14.1,21.0,1.0,0.0,0.0,0.0,0.0,0.0,280,90.0,0.0
2016-02-05,176,609.4375,0.1932,2016.0,2.0,5.0,39.1193,8.28,0.53,2.5,1.2,37.5,44.0,31.0,310.0,300.0,17.0,29.1,1.0,1.0,0.0,0.0,0.0,1.0,142,34.0,0.0
2016-02-06,214,585.6215,0.2009,2016.0,2.0,6.0,37.8972,5.59,0.0,0.0,0.0,35.0,40.0,30.0,250.0,240.0,14.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,171,43.0,0.0
2016-02-07,215,635.1256,0.307,2016.0,2.0,7.0,40.3442,5.37,0.0,0.0,0.0,40.0,47.0,33.0,60.0,90.0,18.1,25.9,0.0,0.0,0.0,0.0,0.0,0.0,149,66.0,0.0
2016-02-08,296,434.1757,0.1993,2016.0,2.0,8.0,39.0912,10.51,0.05,0.1,0.0,33.5,39.0,28.0,60.0,40.0,21.0,31.1,1.0,0.0,0.0,0.0,0.0,1.0,237,59.0,0.0
2016-02-09,294,451.0204,0.1837,2016.0,2.0,9.0,39.6156,4.03,0.0,0.0,0.0,31.5,36.0,27.0,60.0,60.0,14.1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,240,54.0,0.0
2016-02-10,301,448.6246,0.1993,2016.0,2.0,10.0,39.7807,5.82,0.01,0.0,0.0,35.0,39.0,31.0,250.0,240.0,16.1,23.9,1.0,0.0,0.0,0.0,0.0,1.0,237,62.0,2.0
2016-02-11,264,410.6629,0.2008,2016.0,2.0,11.0,39.1477,10.07,0.0,0.0,0.0,24.5,31.0,18.0,290.0,290.0,19.9,36.9,0.0,0.0,0.0,0.0,0.0,1.0,209,54.0,1.0
2016-02-12,238,26763.5378,0.1765,2016.0,2.0,12.0,41.3908,6.71,0.0,0.0,0.0,21.0,27.0,15.0,290.0,300.0,15.0,27.1,0.0,0.0,0.0,0.0,0.0,0.0,196,42.0,0.0
2016-02-13,61,437.541,0.1967,2016.0,2.0,13.0,38.1803,12.3,0.0,0.0,0.0,14.0,22.0,6.0,290.0,290.0,23.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,49,12.0,0.0
2016-02-14,58,381.5172,0.2759,2016.0,2.0,14.0,36.4828,6.26,0.0,0.0,0.0,7.0,15.0,-1.0,310.0,300.0,19.9,33.1,0.0,0.0,0.0,0.0,0.0,0.0,42,16.0,0.0
2016-02-15,88,558.2273,0.1477,2016.0,2.0,15.0,38.0,5.37,0.44,1.4,0.0,24.0,35.0,13.0,60.0,60.0,12.1,17.0,1.0,0.0,0.0,0.0,1.0,1.0,75,13.0,0.0
2016-02-16,222,859.1306,0.1712,2016.0,2.0,16.0,37.8378,7.83,1.01,0.0,0.0,44.5,54.0,35.0,170.0,170.0,18.1,40.0,1.0,1.0,0.0,0.0,0.0,1.0,184,38.0,0.0
2016-02-17,346,1291.5289,0.1908,2016.0,2.0,17.0,39.1908,7.38,0.0,0.0,0.0,37.0,39.0,35.0,320.0,310.0,14.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,280,66.0,0.0
2016-02-18,334,580.8563,0.1796,2016.0,2.0,18.0,39.4341,7.16,0.0,0.0,0.0,31.5,36.0,27.0,30.0,300.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,274,60.0,0.0
2016-02-19,329,524.766,0.1824,2016.0,2.0,19.0,38.3435,5.37,0.0,0.0,0.0,31.5,39.0,24.0,170.0,180.0,14.1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,267,61.0,1.0
2016-02-20,315,974.4889,0.2603,2016.0,2.0,20.0,38.4635,7.38,0.0,0.0,0.0,50.0,61.0,39.0,240.0,240.0,16.1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,233,82.0,0.0
2016-02-21,263,651.0038,0.2433,2016.0,2.0,21.0,38.3384,4.92,0.03,0.0,0.0,49.5,55.0,44.0,60.0,40.0,14.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,199,64.0,0.0
2016-02-22,410,517.7683,0.2146,2016.0,2.0,22.0,38.3488,5.14,0.0,0.0,0.0,45.0,52.0,38.0,70.0,80.0,16.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,322,88.0,0.0
2016-02-23,295,438.9831,0.1627,2016.0,2.0,23.0,39.0712,14.54,0.3,0.0,0.0,37.5,40.0,35.0,70.0,60.0,23.9,36.0,1.0,0.0,0.0,1.0,0.0,1.0,245,49.0,1.0
2016-02-24,170,396.8176,0.1765,2016.0,2.0,24.0,39.9941,10.51,1.22,0.0,0.0,48.0,60.0,36.0,180.0,190.0,21.0,36.9,1.0,0.0,0.0,0.0,0.0,0.0,140,30.0,0.0
2016-02-25,366,549.3661,0.1803,2016.0,2.0,25.0,39.2459,8.95,0.02,0.0,0.0,49.0,61.0,37.0,260.0,250.0,19.9,36.0,1.0,0.0,0.0,0.0,0.0,0.0,300,66.0,0.0
2016-02-26,342,469.693,0.1608,2016.0,2.0,26.0,39.4678,8.72,0.0,0.0,0.0,33.0,39.0,27.0,290.0,290.0,21.9,34.0,0.0,0.0,0.0,0.0,0.0,0.0,287,55.0,0.0
2016-02-27,223,612.4484,0.2511,2016.0,2.0,27.0,38.1435,6.04,0.0,0.0,0.0,33.5,41.0,26.0,250.0,250.0,15.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,167,56.0,0.0
2016-02-28,328,893.375,0.2226,2016.0,2.0,28.0,38.3598,7.38,0.0,0.0,0.0,49.0,60.0,38.0,230.0,200.0,17.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,253,74.0,1.0
2016-02-29,392,471.1684,0.1888,2016.0,2.0,29.0,38.8087,8.5,0.05,0.0,0.0,54.0,61.0,47.0,260.0,270.0,15.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,314,76.0,2.0
2016-03-01,430,460.0953,0.1884,2016.0,3.0,1.0,39.7372,7.61,0.0,0.0,0.0,45.5,52.0,39.0,170.0,250.0,15.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,349,81.0,0.0
2016-03-02,355,555.5746,0.1775,2016.0,3.0,2.0,40.2732,10.51,0.14,0.0,0.0,42.0,55.0,29.0,310.0,300.0,23.0,40.0,1.0,0.0,0.0,0.0,0.0,1.0,292,63.0,0.0
2016-03-03,357,1455.7143,0.1681,2016.0,3.0,3.0,39.2829,5.82,0.0,0.0,0.0,31.0,36.0,26.0,310.0,320.0,16.1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,295,61.0,1.0
2016-03-04,237,415.3586,0.1814,2016.0,3.0,4.0,40.0928,8.72,0.11,0.4,0.0,34.5,39.0,30.0,30.0,20.0,16.1,23.9,1.0,0.0,0.0,0.0,0.0,1.0,194,43.0,0.0
2016-03-05,240,496.15,0.2125,2016.0,3.0,5.0,37.3458,4.25,0.0,0.0,0.0,34.5,41.0,28.0,360.0,360.0,13.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,185,53.0,2.0
2016-03-06,218,935.7982,0.289,2016.0,3.0,6.0,38.5505,3.36,0.0,0.0,0.0,38.0,44.0,32.0,50.0,50.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,155,63.0,0.0
2016-03-07,422,616.0142,0.1919,2016.0,3.0,7.0,38.6896,7.83,0.0,0.0,0.0,48.0,60.0,36.0,230.0,240.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,339,82.0,1.0
2016-03-08,492,470.9756,0.2073,2016.0,3.0,8.0,39.9634,3.36,0.0,0.0,0.0,57.0,67.0,47.0,170.0,170.0,14.1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,390,102.0,0.0
2016-03-09,557,626.0144,0.2298,2016.0,3.0,9.0,39.4596,2.24,0.0,0.0,0.0,60.5,77.0,44.0,240.0,210.0,10.1,21.9,0.0,0.0,0.0,0.0,0.0,1.0,425,130.0,2.0
2016-03-10,570,615.6947,0.186,2016.0,3.0,10.0,39.5614,4.92,0.0,0.0,0.0,71.0,79.0,63.0,250.0,0.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464,106.0,0.0
2016-03-11,493,499.7789,0.1826,2016.0,3.0,11.0,39.1785,6.04,0.06,0.0,0.0,58.0,68.0,48.0,40.0,10.0,17.0,25.9,1.0,0.0,0.0,0.0,0.0,0.0,403,90.0,0.0
2016-03-12,367,1280.5613,0.2616,2016.0,3.0,12.0,37.5395,5.14,0.0,0.0,0.0,49.5,59.0,40.0,250.0,250.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,271,96.0,0.0
2016-03-13,319,705.9906,0.2978,2016.0,3.0,13.0,37.6959,3.58,0.0,0.0,0.0,56.0,62.0,50.0,30.0,30.0,12.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,224,95.0,0.0
2016-03-14,208,645.2596,0.1587,2016.0,3.0,14.0,38.5144,14.09,0.29,0.0,0.0,45.5,51.0,40.0,70.0,60.0,28.0,40.0,1.0,0.0,0.0,0.0,0.0,1.0,175,33.0,0.0
2016-03-15,497,475.2918,0.1871,2016.0,3.0,15.0,39.8833,5.37,0.0,0.0,0.0,50.5,57.0,44.0,70.0,70.0,23.0,36.9,1.0,0.0,0.0,0.0,0.0,1.0,404,93.0,0.0
2016-03-16,516,539.0562,0.1822,2016.0,3.0,16.0,39.374,3.58,0.02,0.0,0.0,56.5,65.0,48.0,190.0,170.0,13.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,420,95.0,1.0
2016-03-17,541,608.1201,0.1885,2016.0,3.0,17.0,39.0407,4.92,0.0,0.0,0.0,54.0,63.0,45.0,300.0,300.0,19.9,32.0,0.0,0.0,0.0,0.0,0.0,0.0,435,104.0,2.0
2016-03-18,500,502.068,0.212,2016.0,3.0,18.0,38.816,8.72,0.0,0.0,0.0,49.5,57.0,42.0,290.0,270.0,21.9,40.0,0.0,0.0,0.0,0.0,0.0,0.0,390,108.0,2.0
2016-03-19,316,616.4304,0.288,2016.0,3.0,19.0,37.9051,5.14,0.0,0.0,0.0,41.0,46.0,36.0,40.0,40.0,15.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,225,91.0,0.0
2016-03-20,237,575.2996,0.2532,2016.0,3.0,20.0,37.7257,9.62,0.07,0.0,0.0,37.5,43.0,32.0,60.0,80.0,18.1,23.9,1.0,0.0,0.0,0.0,0.0,0.0,177,60.0,0.0
2016-03-21,406,481.9163,0.1724,2016.0,3.0,21.0,39.0739,8.05,0.06,0.5,0.0,41.0,50.0,32.0,280.0,290.0,19.9,33.1,1.0,0.0,0.0,0.0,0.0,0.0,332,72.0,2.0
2016-03-22,483,34348.6294,0.2112,2016.0,3.0,22.0,39.1718,6.93,0.0,0.0,0.0,45.5,56.0,35.0,260.0,240.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,377,104.0,2.0
2016-03-23,550,497.2764,0.2182,2016.0,3.0,23.0,39.1309,6.04,0.0,0.0,0.0,59.5,71.0,48.0,250.0,260.0,15.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,430,120.0,0.0
2016-03-24,528,504.6705,0.2292,2016.0,3.0,24.0,38.8542,9.17,0.0,0.0,0.0,49.5,55.0,44.0,60.0,70.0,19.9,25.9,1.0,0.0,0.0,0.0,0.0,1.0,397,126.0,5.0
2016-03-25,432,545.7917,0.1782,2016.0,3.0,25.0,38.8542,3.8,0.04,0.0,0.0,58.0,72.0,44.0,290.0,360.0,14.1,21.9,1.0,0.0,0.0,0.0,0.0,1.0,351,79.0,2.0
2016-03-26,320,713.7469,0.2438,2016.0,3.0,26.0,39.4531,6.49,0.0,0.0,0.0,46.5,55.0,38.0,60.0,190.0,14.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,240,79.0,1.0
2016-03-27,240,953.4,0.2625,2016.0,3.0,27.0,37.7917,5.59,0.0,0.0,0.0,49.0,55.0,43.0,170.0,180.0,13.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,173,65.0,2.0
2016-03-28,296,678.5169,0.1588,2016.0,3.0,28.0,38.7601,10.07,0.38,0.0,0.0,52.0,62.0,42.0,290.0,270.0,25.1,45.0,1.0,0.0,0.0,0.0,0.0,1.0,245,49.0,2.0
2016-03-29,424,473.3585,0.217,2016.0,3.0,29.0,38.4269,11.63,0.0,0.0,0.0,46.5,53.0,40.0,290.0,280.0,25.9,42.9,0.0,0.0,0.0,0.0,0.0,0.0,326,95.0,3.0
2016-03-30,501,466.998,0.1756,2016.0,3.0,30.0,38.7405,5.37,0.0,0.0,0.0,46.5,56.0,37.0,190.0,160.0,16.1,23.9,0.0,0.0,0.0,0.0,0.0,0.0,403,93.0,5.0
2016-03-31,557,492.2388,0.2065,2016.0,3.0,31.0,38.9874,6.71,0.0,0.0,0.0,61.0,73.0,49.0,240.0,250.0,16.1,28.0,0.0,0.0,0.0,0.0,0.0,0.0,438,117.0,2.0
2016-04-01,494,516.8057,0.1903,2016.0,4.0,1.0,38.4858,6.71,0.02,0.0,0.0,70.0,79.0,61.0,260.0,250.0,12.1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,398,95.0,1.0
2016-04-02,280,787.8393,0.2357,2016.0,4.0,2.0,37.2071,4.92,0.16,0.0,0.0,55.0,61.0,49.0,190.0,190.0,8.9,19.9,0.0,0.0,0.0,0.0,0.0,0.0,214,66.0,0.0
2016-04-03,188,409.4947,0.2394,2016.0,4.0,3.0,37.9947,12.75,0.09,0.0,0.0,42.0,50.0,34.0,280.0,280.0,25.1,45.0,0.0,0.0,0.0,0.0,0.0,0.0,141,46.0,1.0
2016-04-04,252,382.3175,0.1468,2016.0,4.0,4.0,38.4246,7.16,0.47,0.0,0.0,37.0,45.0,29.0,50.0,30.0,16.1,25.1,1.0,0.0,0.0,0.0,0.0,0.0,211,39.0,2.0
2016-04-05,413,422.6029,0.2034,2016.0,4.0,5.0,39.3245,8.28,0.0,0.0,0.0,34.5,43.0,26.0,20.0,20.0,21.9,31.1,0.0,0.0,0.0,0.0,0.0,0.0,325,86.0,2.0
2016-04-06,456,562.0066,0.1776,2016.0,4.0,6.0,39.114,6.04,0.0,0.0,0.0,39.0,48.0,30.0,180.0,180.0,17.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,367,85.0,4.0
2016-04-07,468,443.5427,0.203,2016.0,4.0,7.0,38.8697,6.93,0.09,0.0,0.0,53.0,58.0,48.0,250.0,260.0,19.9,34.0,0.0,0.0,0.0,0.0,0.0,0.0,369,97.0,2.0
2016-04-08,451,424.122,0.2106,2016.0,4.0,8.0,39.4545,7.16,0.01,0.0,0.0,45.0,50.0,40.0,280.0,300.0,13.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,352,97.0,2.0
2016-04-09,193,483.7617,0.228,2016.0,4.0,9.0,36.7772,6.49,0.11,0.0,0.0,39.5,43.0,36.0,310.0,320.0,14.1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,145,46.0,2.0
2016-04-10,243,624.9095,0.2469,2016.0,4.0,10.0,38.0329,4.92,0.0,0.0,0.0,40.5,50.0,31.0,260.0,320.0,13.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,183,60.0,0.0
2016-04-11,496,509.9617,0.1754,2016.0,4.0,11.0,39.4859,6.93,0.01,0.0,0.0,54.0,65.0,43.0,260.0,240.0,13.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,401,91.0,4.0
2016-04-12,427,606.8478,0.1967,2016.0,4.0,12.0,39.452,5.82,0.2,0.0,0.0,52.0,59.0,45.0,310.0,320.0,21.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,337,87.0,3.0
2016-04-13,585,451.812,0.2154,2016.0,4.0,13.0,39.0564,4.47,0.0,0.0,0.0,49.0,58.0,40.0,40.0,40.0,16.1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,451,130.0,4.0
2016-04-14,584,518.3767,0.2123,2016.0,4.0,14.0,39.4658,6.49,0.0,0.0,0.0,52.5,62.0,43.0,50.0,50.0,11.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,456,126.0,2.0
2016-04-15,573,500.74,0.2112,2016.0,4.0,15.0,38.9529,3.8,0.0,0.0,0.0,53.5,65.0,42.0,60.0,60.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,450,122.0,1.0
2016-04-16,418,860.689,0.2727,2016.0,4.0,16.0,37.9019,4.92,0.0,0.0,0.0,55.5,68.0,43.0,50.0,40.0,16.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,302,115.0,1.0
2016-04-17,418,984.4522,0.2584,2016.0,4.0,17.0,37.4617,2.91,0.0,0.0,0.0,59.5,75.0,44.0,180.0,160.0,8.9,15.0,0.0,0.0,0.0,0.0,0.0,0.0,310,108.0,0.0
2016-04-18,645,612.5535,0.2155,2016.0,4.0,18.0,39.2295,3.8,0.0,0.0,0.0,66.5,82.0,51.0,170.0,170.0,14.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,500,142.0,3.0
2016-04-19,662,537.9094,0.21,2016.0,4.0,19.0,39.3776,7.61,0.0,0.0,0.0,64.0,73.0,55.0,350.0,340.0,16.1,28.0,0.0,0.0,0.0,0.0,0.0,0.0,513,144.0,5.0
2016-04-20,637,515.0345,0.2151,2016.0,4.0,20.0,39.4631,6.04,0.0,0.0,0.0,59.0,69.0,49.0,50.0,50.0,16.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,492,141.0,4.0
2016-04-21,682,595.0924,0.2214,2016.0,4.0,21.0,39.4721,5.59,0.0,0.0,0.0,61.0,73.0,49.0,260.0,150.0,14.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,523,155.0,4.0
2016-04-22,668,538.2545,0.1931,2016.0,4.0,22.0,38.9566,4.25,0.0,0.0,0.0,70.5,79.0,62.0,170.0,240.0,10.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,535,131.0,2.0
2016-04-23,398,681.2085,0.2965,2016.0,4.0,23.0,37.6608,7.16,0.16,0.0,0.0,62.5,71.0,54.0,30.0,10.0,16.1,25.1,1.0,0.0,0.0,0.0,0.0,1.0,280,118.0,0.0
2016-04-24,428,672.8832,0.2313,2016.0,4.0,24.0,37.4953,5.82,0.0,0.0,0.0,57.5,68.0,47.0,30.0,40.0,15.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,321,103.0,4.0
2016-04-25,663,538.3032,0.1855,2016.0,4.0,25.0,38.9502,4.03,0.0,0.0,0.0,59.5,69.0,50.0,150.0,100.0,8.9,14.1,0.0,0.0,0.0,0.0,0.0,0.0,532,127.0,4.0
2016-04-26,600,512.9767,0.1983,2016.0,4.0,26.0,39.5717,7.16,0.24,0.0,0.0,53.5,60.0,47.0,70.0,60.0,17.0,25.9,1.0,0.0,0.0,0.0,0.0,1.0,477,121.0,2.0
2016-04-27,650,518.8954,0.2108,2016.0,4.0,27.0,38.5985,4.25,0.0,0.0,0.0,54.0,62.0,46.0,240.0,210.0,12.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,505,141.0,4.0
2016-04-28,607,3738.2109,0.2158,2016.0,4.0,28.0,39.4102,4.7,0.0,0.0,0.0,53.5,59.0,48.0,50.0,60.0,13.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,472,133.0,2.0
2016-04-29,532,467.8534,0.1748,2016.0,4.0,29.0,39.5301,5.82,0.05,0.0,0.0,51.5,58.0,45.0,60.0,90.0,14.1,19.9,1.0,0.0,0.0,0.0,0.0,0.0,435,95.0,2.0
2016-04-30,451,908.3437,0.2373,2016.0,4.0,30.0,37.9889,5.82,0.0,0.0,0.0,55.5,65.0,46.0,270.0,170.0,12.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,344,107.0,0.0
2016-05-01,176,511.7784,0.1477,2016.0,5.0,1.0,38.2614,4.92,0.16,0.0,0.0,48.0,51.0,45.0,70.0,170.0,13.0,19.9,1.0,0.0,0.0,0.0,0.0,1.0,148,27.0,1.0
2016-05-02,582,608.5945,0.2096,2016.0,5.0,2.0,38.9141,2.24,0.04,0.0,0.0,52.5,60.0,45.0,60.0,300.0,8.9,12.1,1.0,0.0,0.0,0.0,0.0,1.0,456,124.0,2.0
2016-05-03,419,455.0453,0.1838,2016.0,5.0,3.0,39.3365,6.04,0.61,0.0,0.0,53.5,56.0,51.0,60.0,70.0,14.1,19.0,1.0,0.0,0.0,0.0,0.0,1.0,338,79.0,2.0
2016-05-04,563,465.8082,0.206,2016.0,5.0,4.0,38.3321,8.72,0.01,0.0,0.0,50.0,52.0,48.0,60.0,60.0,17.0,23.9,1.0,0.0,0.0,0.0,0.0,1.0,445,117.0,1.0
2016-05-05,617,452.8071,0.1767,2016.0,5.0,5.0,38.8622,8.28,0.0,0.0,0.0,51.5,57.0,46.0,60.0,40.0,15.0,23.0,1.0,0.0,0.0,0.0,0.0,1.0,500,113.0,4.0
2016-05-06,331,1030.1692,0.148,2016.0,5.0,6.0,38.0574,7.83,0.54,0.0,0.0,51.0,54.0,48.0,80.0,60.0,18.1,28.0,1.0,0.0,0.0,0.0,0.0,1.0,278,51.0,2.0
2016-05-07,391,791.179,0.2072,2016.0,5.0,7.0,37.2685,4.47,0.0,0.0,0.0,54.0,60.0,48.0,80.0,60.0,14.1,19.0,1.0,0.0,0.0,0.0,0.0,0.0,308,82.0,1.0
2016-05-08,357,1053.7871,0.2633,2016.0,5.0,8.0,38.2045,4.7,0.16,0.0,0.0,57.5,66.0,49.0,310.0,300.0,19.9,31.1,1.0,0.0,0.0,0.0,0.0,0.0,263,94.0,0.0
2016-05-09,704,554.0057,0.1946,2016.0,5.0,9.0,38.7741,5.14,0.0,0.0,0.0,62.0,72.0,52.0,260.0,270.0,18.1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,557,142.0,5.0
2016-05-10,666,762.4159,0.2162,2016.0,5.0,10.0,38.8979,4.92,0.0,0.0,0.0,56.5,63.0,50.0,60.0,250.0,13.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,518,146.0,2.0
2016-05-11,713,582.2693,0.209,2016.0,5.0,11.0,38.3604,2.46,0.0,0.0,0.0,63.0,76.0,50.0,250.0,250.0,10.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,550,156.0,7.0
2016-05-12,779,531.5956,0.2118,2016.0,5.0,12.0,39.4801,3.36,0.0,0.0,0.0,68.0,80.0,56.0,70.0,5.0,12.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,606,169.0,4.0
2016-05-13,526,662.2243,0.1806,2016.0,5.0,13.0,38.8954,0.0,0.25,0.0,0.0,61.0,65.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429,96.0,1.0
2016-05-14,540,817.6148,0.2556,2016.0,5.0,14.0,38.0019,0.0,0.0,0.0,0.0,64.5,73.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,139.0,1.0
2016-05-15,357,650.8375,0.2997,2016.0,5.0,15.0,37.5602,0.0,0.0,0.0,0.0,52.5,59.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,107.0,0.0
2016-05-16,675,584.1081,0.2059,2016.0,5.0,16.0,39.4578,0.0,0.0,0.0,0.0,54.5,66.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536,139.0,0.0
2016-05-17,684,548.5848,0.2281,2016.0,5.0,17.0,39.0249,3.8,0.0,0.0,0.0,58.0,64.0,52.0,99.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518,161.0,5.0
2016-05-18,665,538.8135,0.1895,2016.0,5.0,18.0,38.7308,0.0,0.0,0.0,0.0,60.0,68.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,128.0,2.0
2016-05-19,750,559.4427,0.2213,2016.0,5.0,19.0,38.7853,1.34,0.0,0.0,0.0,63.5,73.0,54.0,190.0,180.0,10.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,574,171.0,5.0
2016-05-20,680,875.4838,0.2147,2016.0,5.0,20.0,38.9735,4.47,0.0,0.0,0.0,64.5,76.0,53.0,50.0,250.0,12.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,534,146.0,0.0
2016-05-21,358,640.5475,0.2235,2016.0,5.0,21.0,37.3827,3.8,0.04,0.0,0.0,60.0,66.0,54.0,150.0,150.0,12.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,276,81.0,1.0
2016-05-22,452,773.1261,0.1969,2016.0,5.0,22.0,37.7987,3.58,0.09,0.0,0.0,61.0,70.0,52.0,60.0,50.0,10.1,14.1,1.0,0.0,0.0,0.0,0.0,0.0,359,91.0,2.0
